subject,blockcode,trialcode,trialnum,response,latency,stimulusitem3,stimulusitem4,stimulusitem5,stimulusitem6,stimulusitem8,values.gridface1_code,values.gridface2_code,values.gridface3_code,values.gridface4_code,values.compareface_code,values.trial_retry,values.nTrials,avg_grid,avg_compare,correct_resp,correct_num,easiness
922258378,gridcompare_block,gridcompare_trial,7,50,986,nexus2_12_tw_1.00.jpg,nexus2_10_tw_-2.00.jpg,nexus2_16_tw_-1.00.jpg,nexus2_1_tw_-3.00.jpg,nexus2_5_tw_1.00.jpg,1,-2,-1,-3,1,0,101,-1.25,1,50,1,2.25
922258378,gridcompare_block,gridcompare_trial,8,38,999,nexus2_21_tw_1.00.jpg,nexus2_25_tw_3.00.jpg,nexus2_17_tw_0.00.jpg,nexus2_20_tw_1.00.jpg,nexus2_15_tw_-2.00.jpg,1,3,0,1,-2,0,101,1.25,-2,38,1,3.25
922258378,gridcompare_block,gridcompare_trial,9,38,2156,nexus2_2_tw_0.00.jpg,nexus2_4_tw_0.00.jpg,nexus2_18_tw_1.00.jpg,nexus2_24_tw_2.00.jpg,nexus2_11_tw_-2.00.jpg,0,0,1,2,-2,0,101,0.75,-2,38,1,2.75
922258378,gridcompare_block,gridcompare_trial,10,50,951,nexus2_14_tw_2.00.jpg,nexus2_19_tw_3.00.jpg,nexus2_13_tw_1.00.jpg,nexus2_3_tw_-3.00.jpg,nexus2_7_tw_1.00.jpg,2,3,1,-3,1,0,101,0.75,1,50,1,0.25
922258378,gridcompare_block,gridcompare_trial,11,38,917,nexus2_3_tw_-1.00.jpg,nexus2_16_tw_3.00.jpg,nexus2_14_tw_-3.00.jpg,nexus2_21_tw_3.00.jpg,nexus2_24_tw_-3.00.jpg,-1,3,-3,3,-3,0,101,0.5,-3,38,1,3.5
922258378,gridcompare_block,gridcompare_trial,12,50,883,nexus2_22_tw_2.00.jpg,nexus2_12_tw_-1.00.jpg,nexus2_11_tw_-1.00.jpg,nexus2_17_tw_-1.00.jpg,nexus2_4_tw_2.00.jpg,2,-1,-1,-1,2,0,101,-0.25,2,50,1,2.25
922258378,gridcompare_block,gridcompare_trial,13,38,859,nexus2_13_tw_0.00.jpg,nexus2_2_tw_-1.00.jpg,nexus2_9_tw_3.00.jpg,nexus2_5_tw_-2.00.jpg,nexus2_7_tw_-2.00.jpg,0,-1,3,-2,-2,0,101,0,-2,38,1,2
922258378,gridcompare_block,gridcompare_trial,14,38,849,nexus2_19_tw_0.00.jpg,nexus2_10_tw_3.00.jpg,nexus2_23_tw_-3.00.jpg,nexus2_1_tw_-1.00.jpg,nexus2_18_tw_-2.00.jpg,0,3,-3,-1,-2,0,101,-0.25,-2,38,1,1.75
922258378,gridcompare_block,gridcompare_trial,15,50,1352,nexus2_25_tw_2.00.jpg,nexus2_8_tw_-1.00.jpg,nexus2_20_tw_2.00.jpg,nexus2_15_tw_0.00.jpg,nexus2_6_tw_0.00.jpg,2,-1,2,0,0,0,101,0.75,0,38,0,0.75
922258378,gridcompare_block,gridcompare_trial,16,38,894,nexus2_18_tw_2.00.jpg,nexus2_13_tw_3.00.jpg,nexus2_4_tw_3.00.jpg,nexus2_6_tw_-1.00.jpg,nexus2_22_tw_-2.00.jpg,2,3,3,-1,-2,0,101,1.75,-2,38,1,3.75
922258378,gridcompare_block,gridcompare_trial,17,38,936,nexus2_5_tw_-1.00.jpg,nexus2_16_tw_1.00.jpg,nexus2_11_tw_-3.00.jpg,nexus2_14_tw_1.00.jpg,nexus2_23_tw_-1.00.jpg,-1,1,-3,1,-1,0,101,-0.5,-1,38,1,0.5
922258378,gridcompare_block,gridcompare_trial,18,50,796,nexus2_24_tw_3.00.jpg,nexus2_2_tw_2.00.jpg,nexus2_20_tw_-2.00.jpg,nexus2_15_tw_1.00.jpg,nexus2_12_tw_-2.00.jpg,3,2,-2,1,-2,0,101,1,-2,38,0,3
922258378,gridcompare_block,gridcompare_trial,19,38,1069,nexus2_10_tw_-1.00.jpg,nexus2_19_tw_2.00.jpg,nexus2_7_tw_0.00.jpg,nexus2_1_tw_1.00.jpg,nexus2_17_tw_-2.00.jpg,-1,2,0,1,-2,0,101,0.5,-2,38,1,2.5
922258378,gridcompare_block,gridcompare_trial,20,50,783,nexus2_21_tw_-3.00.jpg,nexus2_9_tw_1.00.jpg,nexus2_25_tw_0.00.jpg,nexus2_3_tw_3.00.jpg,nexus2_8_tw_2.00.jpg,-3,1,0,3,2,0,101,0.25,2,50,1,1.75
922258378,gridcompare_block,gridcompare_trial,21,38,1133,nexus2_9_tw_-3.00.jpg,nexus2_23_tw_1.00.jpg,nexus2_8_tw_-2.00.jpg,nexus2_14_tw_0.00.jpg,nexus2_24_tw_-2.00.jpg,-3,1,-2,0,-2,0,101,-1,-2,38,1,1
922258378,gridcompare_block,gridcompare_trial,22,50,906,nexus2_21_tw_-1.00.jpg,nexus2_12_tw_-3.00.jpg,nexus2_11_tw_0.00.jpg,nexus2_4_tw_-1.00.jpg,nexus2_1_tw_3.00.jpg,-1,-3,0,-1,3,0,101,-1.25,3,50,1,4.25
922258378,gridcompare_block,gridcompare_trial,23,50,799,nexus2_18_tw_-3.00.jpg,nexus2_7_tw_-1.00.jpg,nexus2_2_tw_-3.00.jpg,nexus2_10_tw_-3.00.jpg,nexus2_13_tw_2.00.jpg,-3,-1,-3,-3,2,0,101,-2.5,2,50,1,4.5
922258378,gridcompare_block,gridcompare_trial,24,50,621,nexus2_3_tw_-2.00.jpg,nexus2_25_tw_-1.00.jpg,nexus2_22_tw_-1.00.jpg,nexus2_20_tw_3.00.jpg,nexus2_15_tw_-3.00.jpg,-2,-1,-1,3,-3,0,101,-0.25,-3,38,0,2.75
922258378,gridcompare_block,gridcompare_trial,25,50,771,nexus2_6_tw_-2.00.jpg,nexus2_17_tw_3.00.jpg,nexus2_5_tw_-3.00.jpg,nexus2_19_tw_-1.00.jpg,nexus2_16_tw_-3.00.jpg,-2,3,-3,-1,-3,0,101,-0.75,-3,38,0,2.25
922258378,gridcompare_block,gridcompare_trial,26,50,833,nexus2_22_tw_0.00.jpg,nexus2_5_tw_3.00.jpg,nexus2_21_tw_-2.00.jpg,nexus2_19_tw_-3.00.jpg,nexus2_7_tw_3.00.jpg,0,3,-2,-3,3,0,101,-0.5,3,50,1,3.5
922258378,gridcompare_block,gridcompare_trial,27,50,951,nexus2_14_tw_-2.00.jpg,nexus2_25_tw_-3.00.jpg,nexus2_6_tw_1.00.jpg,nexus2_18_tw_3.00.jpg,nexus2_3_tw_0.00.jpg,-2,-3,1,3,0,0,101,-0.25,0,50,1,0.25
922258378,gridcompare_block,gridcompare_trial,28,50,688,nexus2_1_tw_2.00.jpg,nexus2_4_tw_-3.00.jpg,nexus2_12_tw_3.00.jpg,nexus2_10_tw_0.00.jpg,nexus2_15_tw_3.00.jpg,2,-3,3,0,3,0,101,0.5,3,50,1,2.5
922258378,gridcompare_block,gridcompare_trial,29,50,674,nexus2_9_tw_-1.00.jpg,nexus2_24_tw_-1.00.jpg,nexus2_16_tw_2.00.jpg,nexus2_17_tw_2.00.jpg,nexus2_23_tw_3.00.jpg,-1,-1,2,2,3,0,101,0.5,3,50,1,2.5
922258378,gridcompare_block,gridcompare_trial,30,50,888,nexus2_13_tw_-3.00.jpg,nexus2_11_tw_2.00.jpg,nexus2_8_tw_-3.00.jpg,nexus2_2_tw_-2.00.jpg,nexus2_20_tw_0.00.jpg,-3,2,-3,-2,0,0,101,-1.5,0,50,1,1.5
922258378,gridcompare_block,gridcompare_trial,31,50,898,nexus2_9_tw_0.00.jpg,nexus2_8_tw_0.00.jpg,nexus2_3_tw_2.00.jpg,nexus2_1_tw_0.00.jpg,nexus2_2_tw_1.00.jpg,0,0,2,0,1,0,101,0.5,1,50,1,0.5
922258378,gridcompare_block,gridcompare_trial,32,38,923,nexus2_19_tw_-2.00.jpg,nexus2_24_tw_0.00.jpg,nexus2_6_tw_2.00.jpg,nexus2_15_tw_2.00.jpg,nexus2_20_tw_-3.00.jpg,-2,0,2,2,-3,0,101,0.5,-3,38,1,3.5
922258378,gridcompare_block,gridcompare_trial,33,50,602,nexus2_7_tw_2.00.jpg,nexus2_21_tw_2.00.jpg,nexus2_11_tw_3.00.jpg,nexus2_13_tw_-1.00.jpg,nexus2_18_tw_0.00.jpg,2,2,3,-1,0,0,101,1.5,0,38,0,1.5
922258378,gridcompare_block,gridcompare_trial,34,50,826,nexus2_14_tw_-1.00.jpg,nexus2_5_tw_0.00.jpg,nexus2_12_tw_2.00.jpg,nexus2_23_tw_-2.00.jpg,nexus2_17_tw_1.00.jpg,-1,0,2,-2,1,0,101,-0.25,1,50,1,1.25
922258378,gridcompare_block,gridcompare_trial,35,50,1032,nexus2_4_tw_-2.00.jpg,nexus2_22_tw_1.00.jpg,nexus2_10_tw_1.00.jpg,nexus2_25_tw_1.00.jpg,nexus2_16_tw_0.00.jpg,-2,1,1,1,0,0,101,0.25,0,38,0,0.25
922258378,gridcompare_block,gridcompare_trial,36,50,1662,nexus2_4_tw_-1.00.jpg,nexus2_14_tw_-3.00.jpg,nexus2_8_tw_0.00.jpg,nexus2_13_tw_0.00.jpg,nexus2_9_tw_-2.00.jpg,-1,-3,0,0,-2,0,101,-1,-2,38,0,1
922258378,gridcompare_block,gridcompare_trial,37,50,654,nexus2_21_tw_0.00.jpg,nexus2_18_tw_2.00.jpg,nexus2_23_tw_-3.00.jpg,nexus2_16_tw_1.00.jpg,nexus2_11_tw_-3.00.jpg,0,2,-3,1,-3,0,101,0,-3,38,0,3
922258378,gridcompare_block,gridcompare_trial,38,50,359,nexus2_7_tw_2.00.jpg,nexus2_15_tw_3.00.jpg,nexus2_2_tw_2.00.jpg,nexus2_20_tw_1.00.jpg,nexus2_24_tw_-2.00.jpg,2,3,2,1,-2,0,101,2,-2,38,0,4
922258378,gridcompare_block,gridcompare_trial,39,38,1163,nexus2_12_tw_1.00.jpg,nexus2_19_tw_2.00.jpg,nexus2_10_tw_2.00.jpg,nexus2_25_tw_0.00.jpg,nexus2_3_tw_0.00.jpg,1,2,2,0,0,0,101,1.25,0,38,1,1.25
922258378,gridcompare_block,gridcompare_trial,40,50,741,nexus2_5_tw_-3.00.jpg,nexus2_17_tw_-3.00.jpg,nexus2_6_tw_1.00.jpg,nexus2_22_tw_-2.00.jpg,nexus2_1_tw_0.00.jpg,-3,-3,1,-2,0,0,101,-1.75,0,50,1,1.75
922258378,gridcompare_block,gridcompare_trial,41,50,640,nexus2_3_tw_3.00.jpg,nexus2_21_tw_-1.00.jpg,nexus2_1_tw_-1.00.jpg,nexus2_18_tw_-1.00.jpg,nexus2_13_tw_-1.00.jpg,3,-1,-1,-1,-1,0,101,0,-1,38,0,1
922258378,gridcompare_block,gridcompare_trial,42,50,914,nexus2_20_tw_2.00.jpg,nexus2_14_tw_2.00.jpg,nexus2_2_tw_1.00.jpg,nexus2_23_tw_3.00.jpg,nexus2_6_tw_0.00.jpg,2,2,1,3,0,0,101,2,0,38,0,2
922258378,gridcompare_block,gridcompare_trial,43,38,1177,nexus2_11_tw_0.00.jpg,nexus2_24_tw_-1.00.jpg,nexus2_15_tw_2.00.jpg,nexus2_17_tw_0.00.jpg,nexus2_8_tw_-3.00.jpg,0,-1,2,0,-3,0,101,0.25,-3,38,1,3.25
922258378,gridcompare_block,gridcompare_trial,44,38,1123,nexus2_25_tw_3.00.jpg,nexus2_19_tw_3.00.jpg,nexus2_5_tw_3.00.jpg,nexus2_10_tw_-3.00.jpg,nexus2_12_tw_-2.00.jpg,3,3,3,-3,-2,0,101,1.5,-2,38,1,3.5
922258378,gridcompare_block,gridcompare_trial,45,50,649,nexus2_4_tw_-2.00.jpg,nexus2_9_tw_0.00.jpg,nexus2_22_tw_1.00.jpg,nexus2_16_tw_0.00.jpg,nexus2_7_tw_-2.00.jpg,-2,0,1,0,-2,0,101,-0.25,-2,38,0,1.75
922258378,gridcompare_block,gridcompare_trial,46,50,392,nexus2_6_tw_-1.00.jpg,nexus2_7_tw_-3.00.jpg,nexus2_22_tw_-1.00.jpg,nexus2_9_tw_1.00.jpg,nexus2_2_tw_-1.00.jpg,-1,-3,-1,1,-1,1,102,-1,-1,NA,NA,0
922258378,gridcompare_block,gridcompare_trial,47,50,551,nexus2_5_tw_-1.00.jpg,nexus2_23_tw_2.00.jpg,nexus2_12_tw_0.00.jpg,nexus2_24_tw_-3.00.jpg,nexus2_14_tw_-1.00.jpg,-1,2,0,-3,-1,0,102,-0.5,-1,38,0,0.5
922258378,gridcompare_block,gridcompare_trial,48,50,1067,nexus2_1_tw_2.00.jpg,nexus2_10_tw_3.00.jpg,nexus2_3_tw_-2.00.jpg,nexus2_21_tw_1.00.jpg,nexus2_19_tw_1.00.jpg,2,3,-2,1,1,1,103,1,1,NA,NA,0
922258378,gridcompare_block,gridcompare_trial,49,50,837,nexus2_18_tw_-3.00.jpg,nexus2_16_tw_2.00.jpg,nexus2_20_tw_0.00.jpg,nexus2_4_tw_1.00.jpg,nexus2_17_tw_1.00.jpg,-3,2,0,1,1,0,103,0,1,50,1,1
922258378,gridcompare_block,gridcompare_trial,50,50,665,nexus2_11_tw_1.00.jpg,nexus2_25_tw_-2.00.jpg,nexus2_15_tw_-2.00.jpg,nexus2_8_tw_3.00.jpg,nexus2_13_tw_2.00.jpg,1,-2,-2,3,2,0,103,0,2,50,1,2
922258378,gridcompare_block,gridcompare_trial,51,50,408,nexus2_1_tw_-2.00.jpg,nexus2_19_tw_-2.00.jpg,nexus2_4_tw_3.00.jpg,nexus2_10_tw_-2.00.jpg,nexus2_18_tw_1.00.jpg,-2,-2,3,-2,1,0,103,-0.75,1,50,1,1.75
922258378,gridcompare_block,gridcompare_trial,52,38,656,nexus2_7_tw_1.00.jpg,nexus2_20_tw_-2.00.jpg,nexus2_9_tw_-1.00.jpg,nexus2_12_tw_-1.00.jpg,nexus2_22_tw_-3.00.jpg,1,-2,-1,-1,-3,0,103,-0.75,-3,38,1,2.25
922258378,gridcompare_block,gridcompare_trial,53,50,671,nexus2_21_tw_-2.00.jpg,nexus2_13_tw_1.00.jpg,nexus2_8_tw_1.00.jpg,nexus2_6_tw_3.00.jpg,nexus2_17_tw_3.00.jpg,-2,1,1,3,3,0,103,0.75,3,50,1,2.25
922258378,gridcompare_block,gridcompare_trial,54,50,704,nexus2_16_tw_-3.00.jpg,nexus2_14_tw_3.00.jpg,nexus2_2_tw_3.00.jpg,nexus2_24_tw_0.00.jpg,nexus2_25_tw_1.00.jpg,-3,3,3,0,1,0,103,0.75,1,50,1,0.25
922258378,gridcompare_block,gridcompare_trial,55,50,372,nexus2_5_tw_2.00.jpg,nexus2_15_tw_-3.00.jpg,nexus2_23_tw_1.00.jpg,nexus2_3_tw_-1.00.jpg,nexus2_11_tw_3.00.jpg,2,-3,1,-1,3,0,103,-0.25,3,50,1,3.25
922258378,gridcompare_block,gridcompare_trial,56,50,692,nexus2_12_tw_2.00.jpg,nexus2_18_tw_-2.00.jpg,nexus2_24_tw_3.00.jpg,nexus2_1_tw_3.00.jpg,nexus2_6_tw_-2.00.jpg,2,-2,3,3,-2,0,103,1.5,-2,38,0,3.5
922258378,gridcompare_block,gridcompare_trial,57,50,811,nexus2_22_tw_2.00.jpg,nexus2_17_tw_-2.00.jpg,nexus2_13_tw_-3.00.jpg,nexus2_8_tw_2.00.jpg,nexus2_9_tw_3.00.jpg,2,-2,-3,2,3,0,103,-0.25,3,50,1,3.25
922258378,gridcompare_block,gridcompare_trial,58,50,631,nexus2_3_tw_2.00.jpg,nexus2_5_tw_1.00.jpg,nexus2_19_tw_-1.00.jpg,nexus2_15_tw_0.00.jpg,nexus2_11_tw_-1.00.jpg,2,1,-1,0,-1,0,103,0.5,-1,38,0,1.5
922258378,gridcompare_block,gridcompare_trial,59,50,664,nexus2_10_tw_1.00.jpg,nexus2_14_tw_-2.00.jpg,nexus2_25_tw_-3.00.jpg,nexus2_21_tw_2.00.jpg,nexus2_20_tw_3.00.jpg,1,-2,-3,2,3,0,103,-0.5,3,50,1,3.5
922258378,gridcompare_block,gridcompare_trial,60,38,676,nexus2_23_tw_-2.00.jpg,nexus2_7_tw_-1.00.jpg,nexus2_16_tw_-2.00.jpg,nexus2_2_tw_-3.00.jpg,nexus2_4_tw_-3.00.jpg,-2,-1,-2,-3,-3,0,103,-2,-3,38,1,1
922258378,gridcompare_block,gridcompare_trial,61,50,701,nexus2_11_tw_2.00.jpg,nexus2_1_tw_1.00.jpg,nexus2_25_tw_2.00.jpg,nexus2_17_tw_2.00.jpg,nexus2_2_tw_0.00.jpg,2,1,2,2,0,0,103,1.75,0,38,0,1.75
922258378,gridcompare_block,gridcompare_trial,62,38,716,nexus2_19_tw_0.00.jpg,nexus2_23_tw_0.00.jpg,nexus2_5_tw_0.00.jpg,nexus2_3_tw_-3.00.jpg,nexus2_15_tw_-1.00.jpg,0,0,0,-3,-1,0,103,-0.75,-1,38,1,0.25
922258378,gridcompare_block,gridcompare_trial,63,50,451,nexus2_8_tw_-2.00.jpg,nexus2_6_tw_2.00.jpg,nexus2_10_tw_-1.00.jpg,nexus2_13_tw_-2.00.jpg,nexus2_14_tw_0.00.jpg,-2,2,-1,-2,0,0,103,-0.75,0,50,1,0.75
922258378,gridcompare_block,gridcompare_trial,64,50,646,nexus2_12_tw_-3.00.jpg,nexus2_4_tw_2.00.jpg,nexus2_18_tw_0.00.jpg,nexus2_7_tw_0.00.jpg,nexus2_24_tw_1.00.jpg,-3,2,0,0,1,0,103,-0.25,1,50,1,1.25
922258378,gridcompare_block,gridcompare_trial,65,50,256,nexus2_16_tw_-1.00.jpg,nexus2_21_tw_-3.00.jpg,nexus2_22_tw_3.00.jpg,nexus2_9_tw_-3.00.jpg,nexus2_20_tw_-1.00.jpg,-1,-3,3,-3,-1,1,104,-1,-1,NA,NA,0
922258378,gridcompare_block,gridcompare_trial,66,38,397,nexus2_5_tw_-2.00.jpg,nexus2_2_tw_-2.00.jpg,nexus2_4_tw_0.00.jpg,nexus2_3_tw_1.00.jpg,nexus2_10_tw_0.00.jpg,-2,-2,0,1,0,0,104,-0.75,0,50,0,0.75
922258378,gridcompare_block,gridcompare_trial,67,50,473,nexus2_1_tw_-3.00.jpg,nexus2_18_tw_3.00.jpg,nexus2_22_tw_0.00.jpg,nexus2_7_tw_3.00.jpg,nexus2_24_tw_2.00.jpg,-3,3,0,3,2,0,104,0.75,2,50,1,1.25
922258378,gridcompare_block,gridcompare_trial,68,50,542,nexus2_6_tw_-3.00.jpg,nexus2_25_tw_-1.00.jpg,nexus2_12_tw_3.00.jpg,nexus2_19_tw_-3.00.jpg,nexus2_14_tw_1.00.jpg,-3,-1,3,-3,1,0,104,-1,1,50,1,2
922258378,gridcompare_block,gridcompare_trial,69,38,457,nexus2_23_tw_-1.00.jpg,nexus2_21_tw_3.00.jpg,nexus2_9_tw_2.00.jpg,nexus2_11_tw_-2.00.jpg,nexus2_17_tw_-1.00.jpg,-1,3,2,-2,-1,0,104,0.5,-1,38,1,1.5
922258378,gridcompare_block,gridcompare_trial,70,50,345,nexus2_16_tw_3.00.jpg,nexus2_20_tw_-3.00.jpg,nexus2_13_tw_3.00.jpg,nexus2_8_tw_-1.00.jpg,nexus2_15_tw_1.00.jpg,3,-3,3,-1,1,0,104,0.5,1,50,1,0.5
922258378,gridcompare_block,gridcompare_trial,71,50,701,nexus2_7_tw_3.00.jpg,nexus2_9_tw_1.00.jpg,nexus2_5_tw_2.00.jpg,nexus2_16_tw_0.00.jpg,nexus2_18_tw_1.00.jpg,3,1,2,0,1,0,104,1.5,1,38,0,0.5
922258378,gridcompare_block,gridcompare_trial,72,50,446,nexus2_11_tw_2.00.jpg,nexus2_10_tw_-1.00.jpg,nexus2_17_tw_2.00.jpg,nexus2_3_tw_3.00.jpg,nexus2_2_tw_-2.00.jpg,2,-1,2,3,-2,0,104,1.5,-2,38,0,3.5
922258378,gridcompare_block,gridcompare_trial,73,38,437,nexus2_20_tw_-2.00.jpg,nexus2_1_tw_1.00.jpg,nexus2_19_tw_0.00.jpg,nexus2_25_tw_1.00.jpg,nexus2_4_tw_-1.00.jpg,-2,1,0,1,-1,0,104,0,-1,38,1,1
922258378,gridcompare_block,gridcompare_trial,74,50,565,nexus2_23_tw_-1.00.jpg,nexus2_22_tw_0.00.jpg,nexus2_6_tw_3.00.jpg,nexus2_14_tw_0.00.jpg,nexus2_15_tw_3.00.jpg,-1,0,3,0,3,0,104,0.5,3,50,1,2.5
922258378,gridcompare_block,gridcompare_trial,75,50,634,nexus2_12_tw_-2.00.jpg,nexus2_24_tw_0.00.jpg,nexus2_13_tw_0.00.jpg,nexus2_21_tw_2.00.jpg,nexus2_8_tw_-2.00.jpg,-2,0,0,2,-2,0,104,0,-2,38,0,2
922258378,gridcompare_block,gridcompare_trial,76,38,601,nexus2_13_tw_3.00.jpg,nexus2_11_tw_1.00.jpg,nexus2_5_tw_1.00.jpg,nexus2_8_tw_2.00.jpg,nexus2_3_tw_1.00.jpg,3,1,1,2,1,0,104,1.75,1,38,1,0.75
922258378,gridcompare_block,gridcompare_trial,77,50,716,nexus2_15_tw_2.00.jpg,nexus2_9_tw_3.00.jpg,nexus2_18_tw_3.00.jpg,nexus2_22_tw_3.00.jpg,nexus2_17_tw_0.00.jpg,2,3,3,3,0,0,104,2.75,0,38,0,2.75
922258378,gridcompare_block,gridcompare_trial,78,50,626,nexus2_14_tw_3.00.jpg,nexus2_7_tw_-3.00.jpg,nexus2_6_tw_-3.00.jpg,nexus2_4_tw_-2.00.jpg,nexus2_16_tw_3.00.jpg,3,-3,-3,-2,3,0,104,-1.25,3,50,1,4.25
922258378,gridcompare_block,gridcompare_trial,79,38,938,nexus2_1_tw_-3.00.jpg,nexus2_25_tw_0.00.jpg,nexus2_19_tw_2.00.jpg,nexus2_23_tw_2.00.jpg,nexus2_2_tw_-1.00.jpg,-3,0,2,2,-1,0,104,0.25,-1,38,1,1.25
922258378,gridcompare_block,gridcompare_trial,80,38,721,nexus2_10_tw_-3.00.jpg,nexus2_21_tw_-2.00.jpg,nexus2_20_tw_1.00.jpg,nexus2_24_tw_-1.00.jpg,nexus2_12_tw_3.00.jpg,-3,-2,1,-1,3,0,104,-1.25,3,50,0,4.25
922258378,gridcompare_block,gridcompare_trial,81,50,496,nexus2_16_tw_1.00.jpg,nexus2_12_tw_-3.00.jpg,nexus2_19_tw_-2.00.jpg,nexus2_6_tw_2.00.jpg,nexus2_11_tw_-1.00.jpg,1,-3,-2,2,-1,0,104,-0.5,-1,38,0,0.5
922258378,gridcompare_block,gridcompare_trial,82,50,706,nexus2_9_tw_-3.00.jpg,nexus2_1_tw_3.00.jpg,nexus2_22_tw_2.00.jpg,nexus2_21_tw_3.00.jpg,nexus2_25_tw_-1.00.jpg,-3,3,2,3,-1,0,104,1.25,-1,38,0,2.25
922258378,gridcompare_block,gridcompare_trial,83,38,793,nexus2_24_tw_3.00.jpg,nexus2_13_tw_1.00.jpg,nexus2_15_tw_0.00.jpg,nexus2_17_tw_-3.00.jpg,nexus2_2_tw_-3.00.jpg,3,1,0,-3,-3,0,104,0.25,-3,38,1,3.25
922258378,gridcompare_block,gridcompare_trial,84,50,790,nexus2_18_tw_-1.00.jpg,nexus2_23_tw_1.00.jpg,nexus2_5_tw_0.00.jpg,nexus2_4_tw_1.00.jpg,nexus2_3_tw_-2.00.jpg,-1,1,0,1,-2,0,104,0.25,-2,38,0,2.25
922258378,gridcompare_block,gridcompare_trial,85,50,616,nexus2_14_tw_1.00.jpg,nexus2_7_tw_2.00.jpg,nexus2_10_tw_2.00.jpg,nexus2_20_tw_-3.00.jpg,nexus2_8_tw_-3.00.jpg,1,2,2,-3,-3,0,104,0.5,-3,38,0,3.5
922258378,gridcompare_block,gridcompare_trial,86,38,747,nexus2_9_tw_-1.00.jpg,nexus2_10_tw_1.00.jpg,nexus2_20_tw_2.00.jpg,nexus2_21_tw_-3.00.jpg,nexus2_5_tw_-3.00.jpg,-1,1,2,-3,-3,0,104,-0.25,-3,38,1,2.75
922258378,gridcompare_block,gridcompare_trial,87,50,535,nexus2_6_tw_0.00.jpg,nexus2_2_tw_3.00.jpg,nexus2_16_tw_-2.00.jpg,nexus2_11_tw_3.00.jpg,nexus2_18_tw_0.00.jpg,0,3,-2,3,0,0,104,1,0,38,0,1
922258378,gridcompare_block,gridcompare_trial,88,50,537,nexus2_8_tw_0.00.jpg,nexus2_17_tw_1.00.jpg,nexus2_19_tw_-3.00.jpg,nexus2_1_tw_-2.00.jpg,nexus2_24_tw_2.00.jpg,0,1,-3,-2,2,0,104,-1,2,50,1,3
922258378,gridcompare_block,gridcompare_trial,89,50,1774,nexus2_4_tw_3.00.jpg,nexus2_7_tw_-1.00.jpg,nexus2_15_tw_-3.00.jpg,nexus2_12_tw_1.00.jpg,nexus2_23_tw_-2.00.jpg,3,-1,-3,1,-2,0,104,0,-2,38,0,2
922258378,gridcompare_block,gridcompare_trial,90,50,4463,nexus2_13_tw_-2.00.jpg,nexus2_25_tw_2.00.jpg,nexus2_3_tw_2.00.jpg,nexus2_22_tw_-2.00.jpg,nexus2_14_tw_-2.00.jpg,-2,2,2,-2,-2,0,104,0,-2,38,0,2
922258378,gridcompare_block,gridcompare_trial,91,38,575,nexus2_1_tw_0.00.jpg,nexus2_15_tw_1.00.jpg,nexus2_4_tw_-3.00.jpg,nexus2_7_tw_1.00.jpg,nexus2_19_tw_3.00.jpg,0,1,-3,1,3,0,104,-0.25,3,50,0,3.25
922258378,gridcompare_block,gridcompare_trial,92,50,459,nexus2_13_tw_2.00.jpg,nexus2_22_tw_-1.00.jpg,nexus2_17_tw_-2.00.jpg,nexus2_24_tw_-2.00.jpg,nexus2_5_tw_-2.00.jpg,2,-1,-2,-2,-2,0,104,-0.75,-2,38,0,1.25
922258378,gridcompare_block,gridcompare_trial,93,50,422,nexus2_21_tw_0.00.jpg,nexus2_2_tw_2.00.jpg,nexus2_6_tw_-2.00.jpg,nexus2_25_tw_-2.00.jpg,nexus2_16_tw_2.00.jpg,0,2,-2,-2,2,0,104,-0.5,2,50,1,2.5
922258378,gridcompare_block,gridcompare_trial,94,50,215,nexus2_9_tw_2.00.jpg,nexus2_10_tw_-2.00.jpg,nexus2_18_tw_-2.00.jpg,nexus2_8_tw_-1.00.jpg,nexus2_14_tw_-1.00.jpg,2,-2,-2,-1,-1,0,104,-0.75,-1,38,0,0.25
922258378,gridcompare_block,gridcompare_trial,95,50,708,nexus2_23_tw_0.00.jpg,nexus2_12_tw_0.00.jpg,nexus2_11_tw_0.00.jpg,nexus2_3_tw_-3.00.jpg,nexus2_20_tw_0.00.jpg,0,0,0,-3,0,0,104,-0.75,0,50,1,0.75
922258378,gridcompare_block,gridcompare_trial,96,38,223,nexus2_6_tw_-1.00.jpg,nexus2_18_tw_-3.00.jpg,nexus2_24_tw_-3.00.jpg,nexus2_20_tw_-1.00.jpg,nexus2_9_tw_0.00.jpg,-1,-3,-3,-1,0,0,104,-2,0,50,0,2
922258378,gridcompare_block,gridcompare_trial,97,50,297,nexus2_5_tw_-1.00.jpg,nexus2_25_tw_3.00.jpg,nexus2_8_tw_1.00.jpg,nexus2_7_tw_-2.00.jpg,nexus2_13_tw_-1.00.jpg,-1,3,1,-2,-1,0,104,0.25,-1,38,0,1.25
922258378,gridcompare_block,gridcompare_trial,98,50,450,nexus2_14_tw_-3.00.jpg,nexus2_1_tw_-1.00.jpg,nexus2_21_tw_1.00.jpg,nexus2_3_tw_-1.00.jpg,nexus2_11_tw_-3.00.jpg,-3,-1,1,-1,-3,0,104,-1,-3,38,0,2
