subject,blockcode,trialcode,trialnum,response,latency,stimulusitem3,stimulusitem4,stimulusitem5,stimulusitem6,stimulusitem8,stimulusitem9,stimulusitem10,stimulusitem11,values.gridface1_code,values.gridface2_code,values.gridface3_code,values.gridface4_code,values.gridface5_code,values.gridface6_code,values.gridface7_code,values.gridface8_code,values.avg_grid1,values.avg_grid2,values.variance_grid1,values.variance_grid2,values.trial_retry,values.nTrials,var_grid1,var_grid2,correct_resp_var,correct_var_num,easiness_var,correct_resp_avg,correct_avg_num,easiness_avg
862214779,gridcompare_block,gridcompare_trial,4,38,1596,nexus2_25_tw_3.00.jpg,nexus2_16_tw_-2.00.jpg,nexus2_1_tw_1.00.jpg,nexus2_24_tw_3.00.jpg,nexus2_21_tw_0.00.jpg,nexus2_2_tw_-2.00.jpg,nexus2_22_tw_-3.00.jpg,nexus2_3_tw_0.00.jpg,3,-2,1,3,0,-2,-3,0,1.25,-1.25,5.583333333,2.25,0,100,5.583333333,2.25,38,1,3.333333333,38,1,2.5
862214779,gridcompare_block,gridcompare_trial,5,50,1899,nexus2_20_tw_3.00.jpg,nexus2_2_tw_2.00.jpg,nexus2_17_tw_3.00.jpg,nexus2_19_tw_-2.00.jpg,nexus2_14_tw_1.00.jpg,nexus2_6_tw_-1.00.jpg,nexus2_9_tw_3.00.jpg,nexus2_21_tw_2.00.jpg,3,2,3,-2,1,-1,3,2,1.5,1.25,5.666666667,2.916666667,0,100,5.666666667,2.916666667,38,0,2.75,38,0,0.25
862214779,gridcompare_block,gridcompare_trial,6,38,1494,nexus2_8_tw_-1.00.jpg,nexus2_15_tw_-3.00.jpg,nexus2_22_tw_-2.00.jpg,nexus2_13_tw_-1.00.jpg,nexus2_6_tw_-3.00.jpg,nexus2_4_tw_3.00.jpg,nexus2_16_tw_-3.00.jpg,nexus2_12_tw_-3.00.jpg,-1,-3,-2,-1,-3,3,-3,-3,-1.75,-1.5,0.916666667,9,0,100,0.916666667,9,50,0,8.083333333,50,0,0.25
862214779,gridcompare_block,gridcompare_trial,7,50,5377,nexus2_10_tw_-3.00.jpg,nexus2_4_tw_0.00.jpg,nexus2_12_tw_1.00.jpg,nexus2_2_tw_-1.00.jpg,nexus2_19_tw_3.00.jpg,nexus2_14_tw_3.00.jpg,nexus2_9_tw_1.00.jpg,nexus2_24_tw_1.00.jpg,-3,0,1,-1,3,3,1,1,-0.75,2,2.916666667,1.333333333,0,100,2.916666667,1.333333333,38,0,1.583333333,50,1,2.75
862214779,gridcompare_block,gridcompare_trial,8,38,2387,nexus2_8_tw_-2.00.jpg,nexus2_16_tw_2.00.jpg,nexus2_7_tw_-2.00.jpg,nexus2_4_tw_-3.00.jpg,nexus2_10_tw_-1.00.jpg,nexus2_6_tw_3.00.jpg,nexus2_20_tw_-2.00.jpg,nexus2_15_tw_1.00.jpg,-2,2,-2,-3,-1,3,-2,1,-1.25,0.25,4.916666667,4.916666667,1,101,4.916666667,4.916666667,NA,NA,0,50,0,1.5
862214779,gridcompare_block,gridcompare_trial,9,50,2906,nexus2_10_tw_-2.00.jpg,nexus2_24_tw_-2.00.jpg,nexus2_7_tw_-3.00.jpg,nexus2_19_tw_1.00.jpg,nexus2_18_tw_3.00.jpg,nexus2_14_tw_-2.00.jpg,nexus2_6_tw_-2.00.jpg,nexus2_16_tw_1.00.jpg,-2,-2,-3,1,3,-2,-2,1,-1.5,0,3,6,0,101,3,6,50,1,3,50,1,1.5
862214779,gridcompare_block,gridcompare_trial,10,38,2046,nexus2_19_tw_-1.00.jpg,nexus2_16_tw_-1.00.jpg,nexus2_13_tw_0.00.jpg,nexus2_8_tw_1.00.jpg,nexus2_1_tw_2.00.jpg,nexus2_12_tw_-2.00.jpg,nexus2_21_tw_1.00.jpg,nexus2_25_tw_1.00.jpg,-1,-1,0,1,2,-2,1,1,-0.25,0.5,0.916666667,3,0,101,0.916666667,3,50,0,2.083333333,50,0,0.75
862214779,gridcompare_block,gridcompare_trial,11,38,2295,nexus2_8_tw_3.00.jpg,nexus2_25_tw_-1.00.jpg,nexus2_18_tw_-2.00.jpg,nexus2_11_tw_1.00.jpg,nexus2_4_tw_-1.00.jpg,nexus2_7_tw_1.00.jpg,nexus2_19_tw_-3.00.jpg,nexus2_9_tw_0.00.jpg,3,-1,-2,1,-1,1,-3,0,0.25,-0.75,4.916666667,2.916666667,0,101,4.916666667,2.916666667,38,1,2,38,1,1
862214779,gridcompare_block,gridcompare_trial,12,38,6118,nexus2_5_tw_-2.00.jpg,nexus2_9_tw_2.00.jpg,nexus2_8_tw_0.00.jpg,nexus2_11_tw_-3.00.jpg,nexus2_4_tw_3.00.jpg,nexus2_15_tw_2.00.jpg,nexus2_3_tw_-2.00.jpg,nexus2_10_tw_0.00.jpg,-2,2,0,-3,3,2,-2,0,-0.75,0.75,4.916666667,4.916666667,1,102,4.916666667,4.916666667,NA,NA,0,50,0,1.5
862214779,gridcompare_block,gridcompare_trial,13,38,3539,nexus2_25_tw_0.00.jpg,nexus2_2_tw_-3.00.jpg,nexus2_22_tw_-1.00.jpg,nexus2_24_tw_-3.00.jpg,nexus2_4_tw_-3.00.jpg,nexus2_9_tw_-3.00.jpg,nexus2_11_tw_-1.00.jpg,nexus2_3_tw_3.00.jpg,0,-3,-1,-3,-3,-3,-1,3,-1.75,-1,2.25,8,0,102,2.25,8,50,0,5.75,50,0,0.75
862214779,gridcompare_block,gridcompare_trial,14,50,1411,nexus2_14_tw_-1.00.jpg,nexus2_8_tw_2.00.jpg,nexus2_9_tw_-1.00.jpg,nexus2_17_tw_0.00.jpg,nexus2_2_tw_1.00.jpg,nexus2_21_tw_-2.00.jpg,nexus2_15_tw_-1.00.jpg,nexus2_22_tw_2.00.jpg,-1,2,-1,0,1,-2,-1,2,0,0,2,3.333333333,0,102,2,3.333333333,50,1,1.333333333,NA,NA,0
862214779,gridcompare_block,gridcompare_trial,15,38,1812,nexus2_5_tw_2.00.jpg,nexus2_1_tw_-1.00.jpg,nexus2_6_tw_2.00.jpg,nexus2_9_tw_-2.00.jpg,nexus2_16_tw_0.00.jpg,nexus2_24_tw_2.00.jpg,nexus2_23_tw_3.00.jpg,nexus2_20_tw_-1.00.jpg,2,-1,2,-2,0,2,3,-1,0.25,1,4.25,3.333333333,0,102,4.25,3.333333333,38,1,0.916666667,50,0,0.75
862214779,gridcompare_block,gridcompare_trial,16,38,4133,nexus2_13_tw_2.00.jpg,nexus2_17_tw_-1.00.jpg,nexus2_2_tw_-1.00.jpg,nexus2_6_tw_1.00.jpg,nexus2_12_tw_2.00.jpg,nexus2_9_tw_2.00.jpg,nexus2_5_tw_-3.00.jpg,nexus2_18_tw_1.00.jpg,2,-1,-1,1,2,2,-3,1,0.25,0.5,2.25,5.666666667,0,102,2.25,5.666666667,50,0,3.416666667,50,0,0.25
862214779,gridcompare_block,gridcompare_trial,17,38,1062,nexus2_14_tw_2.00.jpg,nexus2_2_tw_3.00.jpg,nexus2_10_tw_3.00.jpg,nexus2_13_tw_1.00.jpg,nexus2_11_tw_2.00.jpg,nexus2_15_tw_3.00.jpg,nexus2_16_tw_-1.00.jpg,nexus2_24_tw_0.00.jpg,2,3,3,1,2,3,-1,0,2.25,1,0.916666667,3.333333333,0,102,0.916666667,3.333333333,50,0,2.416666667,38,1,1.25
862214779,gridcompare_block,gridcompare_trial,18,50,5020,nexus2_22_tw_1.00.jpg,nexus2_10_tw_2.00.jpg,nexus2_20_tw_0.00.jpg,nexus2_18_tw_0.00.jpg,nexus2_7_tw_0.00.jpg,nexus2_19_tw_2.00.jpg,nexus2_5_tw_-1.00.jpg,nexus2_23_tw_-2.00.jpg,1,2,0,0,0,2,-1,-2,0.75,-0.25,0.916666667,2.916666667,0,102,0.916666667,2.916666667,50,1,2,38,0,1
862214779,gridcompare_block,gridcompare_trial,19,50,2627,nexus2_3_tw_1.00.jpg,nexus2_4_tw_1.00.jpg,nexus2_19_tw_-3.00.jpg,nexus2_14_tw_0.00.jpg,nexus2_25_tw_2.00.jpg,nexus2_7_tw_3.00.jpg,nexus2_17_tw_1.00.jpg,nexus2_10_tw_1.00.jpg,1,1,-3,0,2,3,1,1,-0.25,1.75,3.583333333,0.916666667,0,102,3.583333333,0.916666667,38,0,2.666666667,50,1,2
862214779,gridcompare_block,gridcompare_trial,20,38,1453,nexus2_17_tw_2.00.jpg,nexus2_22_tw_3.00.jpg,nexus2_9_tw_-2.00.jpg,nexus2_20_tw_1.00.jpg,nexus2_24_tw_-1.00.jpg,nexus2_10_tw_-2.00.jpg,nexus2_11_tw_-2.00.jpg,nexus2_14_tw_-3.00.jpg,2,3,-2,1,-1,-2,-2,-3,1,-2,4.666666667,0.666666667,0,102,4.666666667,0.666666667,38,1,4,38,1,3
862214779,gridcompare_block,gridcompare_trial,21,50,2127,nexus2_25_tw_-3.00.jpg,nexus2_16_tw_-2.00.jpg,nexus2_13_tw_3.00.jpg,nexus2_3_tw_-1.00.jpg,nexus2_1_tw_-2.00.jpg,nexus2_12_tw_0.00.jpg,nexus2_20_tw_3.00.jpg,nexus2_7_tw_3.00.jpg,-3,-2,3,-1,-2,0,3,3,-0.75,1,6.916666667,6,0,102,6.916666667,6,38,0,0.916666667,50,1,1.75
862214779,gridcompare_block,gridcompare_trial,22,50,3827,nexus2_5_tw_3.00.jpg,nexus2_16_tw_0.00.jpg,nexus2_11_tw_0.00.jpg,nexus2_24_tw_-2.00.jpg,nexus2_4_tw_-1.00.jpg,nexus2_19_tw_-1.00.jpg,nexus2_22_tw_0.00.jpg,nexus2_13_tw_-2.00.jpg,3,0,0,-2,-1,-1,0,-2,0.25,-1,4.25,0.666666667,0,102,4.25,0.666666667,38,0,3.583333333,38,0,1.25
862214779,gridcompare_block,gridcompare_trial,23,50,1313,nexus2_25_tw_2.00.jpg,nexus2_19_tw_2.00.jpg,nexus2_4_tw_-2.00.jpg,nexus2_23_tw_2.00.jpg,nexus2_11_tw_2.00.jpg,nexus2_16_tw_2.00.jpg,nexus2_21_tw_3.00.jpg,nexus2_10_tw_-3.00.jpg,2,2,-2,2,2,2,3,-3,1,1,4,7.333333333,0,102,4,7.333333333,50,1,3.333333333,NA,NA,0
862214779,gridcompare_block,gridcompare_trial,24,50,1948,nexus2_24_tw_0.00.jpg,nexus2_16_tw_1.00.jpg,nexus2_3_tw_-3.00.jpg,nexus2_11_tw_0.00.jpg,nexus2_14_tw_-1.00.jpg,nexus2_22_tw_1.00.jpg,nexus2_7_tw_-2.00.jpg,nexus2_25_tw_0.00.jpg,0,1,-3,0,-1,1,-2,0,-0.5,-0.5,3,1.666666667,0,102,3,1.666666667,38,0,1.333333333,NA,NA,0
862214779,gridcompare_block,gridcompare_trial,25,50,2344,nexus2_7_tw_2.00.jpg,nexus2_5_tw_3.00.jpg,nexus2_23_tw_-1.00.jpg,nexus2_14_tw_-2.00.jpg,nexus2_22_tw_-1.00.jpg,nexus2_19_tw_1.00.jpg,nexus2_15_tw_0.00.jpg,nexus2_16_tw_3.00.jpg,2,3,-1,-2,-1,1,0,3,0.5,0.75,5.666666667,2.916666667,0,102,5.666666667,2.916666667,38,0,2.75,50,1,0.25
862214779,gridcompare_block,gridcompare_trial,26,38,9149,nexus2_8_tw_0.00.jpg,nexus2_15_tw_-2.00.jpg,nexus2_24_tw_2.00.jpg,nexus2_5_tw_-2.00.jpg,nexus2_4_tw_0.00.jpg,nexus2_6_tw_0.00.jpg,nexus2_25_tw_1.00.jpg,nexus2_16_tw_-3.00.jpg,0,-2,2,-2,0,0,1,-3,-0.5,-0.5,3.666666667,3,0,102,3.666666667,3,38,1,0.666666667,NA,NA,0
862214779,gridcompare_block,gridcompare_trial,27,50,1535,nexus2_2_tw_-3.00.jpg,nexus2_9_tw_-3.00.jpg,nexus2_7_tw_1.00.jpg,nexus2_20_tw_0.00.jpg,nexus2_12_tw_3.00.jpg,nexus2_4_tw_2.00.jpg,nexus2_15_tw_0.00.jpg,nexus2_10_tw_-1.00.jpg,-3,-3,1,0,3,2,0,-1,-1.25,1,4.25,3.333333333,0,102,4.25,3.333333333,38,0,0.916666667,50,1,2.25
862214779,gridcompare_block,gridcompare_trial,28,38,2483,nexus2_6_tw_3.00.jpg,nexus2_5_tw_1.00.jpg,nexus2_14_tw_3.00.jpg,nexus2_1_tw_0.00.jpg,nexus2_15_tw_3.00.jpg,nexus2_13_tw_-3.00.jpg,nexus2_25_tw_3.00.jpg,nexus2_7_tw_-1.00.jpg,3,1,3,0,3,-3,3,-1,1.75,0.5,2.25,9,0,102,2.25,9,50,0,6.75,38,1,1.25
862214779,gridcompare_block,gridcompare_trial,29,38,1940,nexus2_3_tw_2.00.jpg,nexus2_10_tw_3.00.jpg,nexus2_14_tw_2.00.jpg,nexus2_24_tw_1.00.jpg,nexus2_4_tw_2.00.jpg,nexus2_22_tw_-2.00.jpg,nexus2_1_tw_-3.00.jpg,nexus2_13_tw_-3.00.jpg,2,3,2,1,2,-2,-3,-3,2,-1.5,0.666666667,5.666666667,0,102,0.666666667,5.666666667,50,0,5,38,1,3.5
862214779,gridcompare_block,gridcompare_trial,30,38,3560,nexus2_14_tw_0.00.jpg,nexus2_19_tw_-2.00.jpg,nexus2_15_tw_-2.00.jpg,nexus2_5_tw_2.00.jpg,nexus2_6_tw_1.00.jpg,nexus2_16_tw_3.00.jpg,nexus2_17_tw_-3.00.jpg,nexus2_22_tw_2.00.jpg,0,-2,-2,2,1,3,-3,2,-0.5,0.75,3.666666667,6.916666667,0,102,3.666666667,6.916666667,50,0,3.25,50,0,1.25
862214779,gridcompare_block,gridcompare_trial,31,50,1735,nexus2_3_tw_-3.00.jpg,nexus2_19_tw_0.00.jpg,nexus2_11_tw_1.00.jpg,nexus2_23_tw_1.00.jpg,nexus2_20_tw_2.00.jpg,nexus2_17_tw_-2.00.jpg,nexus2_21_tw_-1.00.jpg,nexus2_25_tw_-2.00.jpg,-3,0,1,1,2,-2,-1,-2,-0.25,-0.75,3.583333333,3.583333333,1,103,3.583333333,3.583333333,NA,NA,0,38,0,0.5
862214779,gridcompare_block,gridcompare_trial,32,50,2140,nexus2_10_tw_2.00.jpg,nexus2_23_tw_-3.00.jpg,nexus2_9_tw_0.00.jpg,nexus2_25_tw_-1.00.jpg,nexus2_19_tw_3.00.jpg,nexus2_14_tw_1.00.jpg,nexus2_2_tw_2.00.jpg,nexus2_7_tw_-3.00.jpg,2,-3,0,-1,3,1,2,-3,-0.5,0.75,4.333333333,6.916666667,0,103,4.333333333,6.916666667,50,1,2.583333333,50,1,1.25
862214779,gridcompare_block,gridcompare_trial,33,50,3784,nexus2_7_tw_0.00.jpg,nexus2_21_tw_-1.00.jpg,nexus2_14_tw_-3.00.jpg,nexus2_11_tw_-1.00.jpg,nexus2_1_tw_0.00.jpg,nexus2_25_tw_2.00.jpg,nexus2_9_tw_1.00.jpg,nexus2_16_tw_-1.00.jpg,0,-1,-3,-1,0,2,1,-1,-1.25,0.5,1.583333333,1.666666667,0,103,1.583333333,1.666666667,50,1,0.083333333,50,1,1.75
862214779,gridcompare_block,gridcompare_trial,34,38,3718,nexus2_8_tw_-2.00.jpg,nexus2_19_tw_3.00.jpg,nexus2_25_tw_-1.00.jpg,nexus2_5_tw_0.00.jpg,nexus2_13_tw_-1.00.jpg,nexus2_1_tw_1.00.jpg,nexus2_7_tw_-3.00.jpg,nexus2_15_tw_-3.00.jpg,-2,3,-1,0,-1,1,-3,-3,0,-1.5,4.666666667,3.666666667,0,103,4.666666667,3.666666667,38,1,1,38,1,1.5
862214779,gridcompare_block,gridcompare_trial,35,50,1583,nexus2_4_tw_0.00.jpg,nexus2_19_tw_1.00.jpg,nexus2_24_tw_3.00.jpg,nexus2_6_tw_0.00.jpg,nexus2_3_tw_2.00.jpg,nexus2_11_tw_3.00.jpg,nexus2_16_tw_-3.00.jpg,nexus2_23_tw_2.00.jpg,0,1,3,0,2,3,-3,2,1,1,2,7.333333333,0,103,2,7.333333333,50,1,5.333333333,NA,NA,0
862214779,gridcompare_block,gridcompare_trial,36,50,3969,nexus2_23_tw_-1.00.jpg,nexus2_11_tw_-3.00.jpg,nexus2_24_tw_-3.00.jpg,nexus2_19_tw_-2.00.jpg,nexus2_10_tw_1.00.jpg,nexus2_12_tw_-1.00.jpg,nexus2_21_tw_-2.00.jpg,nexus2_16_tw_2.00.jpg,-1,-3,-3,-2,1,-1,-2,2,-2.25,0,0.916666667,3.333333333,0,103,0.916666667,3.333333333,50,1,2.416666667,50,1,2.25
862214779,gridcompare_block,gridcompare_trial,37,50,1561,nexus2_1_tw_-3.00.jpg,nexus2_11_tw_-2.00.jpg,nexus2_23_tw_-2.00.jpg,nexus2_18_tw_-1.00.jpg,nexus2_17_tw_0.00.jpg,nexus2_24_tw_-1.00.jpg,nexus2_7_tw_2.00.jpg,nexus2_6_tw_-2.00.jpg,-3,-2,-2,-1,0,-1,2,-2,-2,-0.25,0.666666667,2.916666667,0,103,0.666666667,2.916666667,50,1,2.25,50,1,1.75
862214779,gridcompare_block,gridcompare_trial,38,38,2099,nexus2_8_tw_1.00.jpg,nexus2_5_tw_-1.00.jpg,nexus2_2_tw_0.00.jpg,nexus2_9_tw_3.00.jpg,nexus2_19_tw_-1.00.jpg,nexus2_13_tw_0.00.jpg,nexus2_7_tw_-2.00.jpg,nexus2_16_tw_-2.00.jpg,1,-1,0,3,-1,0,-2,-2,0.75,-1.25,2.916666667,0.916666667,0,103,2.916666667,0.916666667,38,1,2,38,1,2
862214779,gridcompare_block,gridcompare_trial,39,50,2434,nexus2_8_tw_2.00.jpg,nexus2_17_tw_3.00.jpg,nexus2_18_tw_2.00.jpg,nexus2_7_tw_0.00.jpg,nexus2_12_tw_2.00.jpg,nexus2_20_tw_1.00.jpg,nexus2_21_tw_1.00.jpg,nexus2_23_tw_1.00.jpg,2,3,2,0,2,1,1,1,1.75,1.25,1.583333333,0.25,0,103,1.583333333,0.25,38,0,1.333333333,38,0,0.5
862214779,gridcompare_block,gridcompare_trial,40,50,2012,nexus2_16_tw_1.00.jpg,nexus2_19_tw_0.00.jpg,nexus2_2_tw_1.00.jpg,nexus2_22_tw_-3.00.jpg,nexus2_17_tw_1.00.jpg,nexus2_3_tw_3.00.jpg,nexus2_12_tw_3.00.jpg,nexus2_11_tw_-3.00.jpg,1,0,1,-3,1,3,3,-3,-0.25,1,3.583333333,8,0,103,3.583333333,8,50,1,4.416666667,50,1,1.25
862214779,gridcompare_block,gridcompare_trial,41,38,1854,nexus2_24_tw_3.00.jpg,nexus2_8_tw_3.00.jpg,nexus2_13_tw_1.00.jpg,nexus2_10_tw_0.00.jpg,nexus2_6_tw_-1.00.jpg,nexus2_14_tw_3.00.jpg,nexus2_7_tw_3.00.jpg,nexus2_2_tw_-2.00.jpg,3,3,1,0,-1,3,3,-2,1.75,0.75,2.25,6.916666667,0,103,2.25,6.916666667,50,0,4.666666667,38,1,1
862214779,gridcompare_block,gridcompare_trial,42,38,2242,nexus2_17_tw_2.00.jpg,nexus2_24_tw_-2.00.jpg,nexus2_2_tw_3.00.jpg,nexus2_8_tw_-3.00.jpg,nexus2_13_tw_-2.00.jpg,nexus2_21_tw_0.00.jpg,nexus2_1_tw_-2.00.jpg,nexus2_7_tw_1.00.jpg,2,-2,3,-3,-2,0,-2,1,0,-0.75,8.666666667,2.25,0,103,8.666666667,2.25,38,1,6.416666667,38,1,0.75
862214779,gridcompare_block,gridcompare_trial,43,38,2023,nexus2_9_tw_-1.00.jpg,nexus2_24_tw_0.00.jpg,nexus2_25_tw_3.00.jpg,nexus2_22_tw_3.00.jpg,nexus2_2_tw_0.00.jpg,nexus2_8_tw_-1.00.jpg,nexus2_4_tw_3.00.jpg,nexus2_5_tw_-3.00.jpg,-1,0,3,3,0,-1,3,-3,1.25,-0.25,4.25,6.25,0,103,4.25,6.25,50,0,2,38,1,1.5
862214779,gridcompare_block,gridcompare_trial,44,50,2673,nexus2_1_tw_-1.00.jpg,nexus2_23_tw_-3.00.jpg,nexus2_21_tw_-3.00.jpg,nexus2_9_tw_0.00.jpg,nexus2_3_tw_0.00.jpg,nexus2_13_tw_2.00.jpg,nexus2_16_tw_0.00.jpg,nexus2_5_tw_-1.00.jpg,-1,-3,-3,0,0,2,0,-1,-1.75,0.25,2.25,1.583333333,0,103,2.25,1.583333333,38,0,0.666666667,50,1,2
862214779,gridcompare_block,gridcompare_trial,45,50,2297,nexus2_21_tw_2.00.jpg,nexus2_15_tw_1.00.jpg,nexus2_11_tw_3.00.jpg,nexus2_23_tw_0.00.jpg,nexus2_9_tw_2.00.jpg,nexus2_10_tw_2.00.jpg,nexus2_4_tw_1.00.jpg,nexus2_3_tw_1.00.jpg,2,1,3,0,2,2,1,1,1.5,1.5,1.666666667,0.333333333,0,103,1.666666667,0.333333333,38,0,1.333333333,NA,NA,0
862214779,gridcompare_block,gridcompare_trial,46,50,2240,nexus2_15_tw_2.00.jpg,nexus2_19_tw_2.00.jpg,nexus2_22_tw_0.00.jpg,nexus2_25_tw_-2.00.jpg,nexus2_8_tw_0.00.jpg,nexus2_13_tw_3.00.jpg,nexus2_7_tw_-1.00.jpg,nexus2_11_tw_2.00.jpg,2,2,0,-2,0,3,-1,2,0.5,1,3.666666667,3.333333333,0,103,3.666666667,3.333333333,38,0,0.333333333,50,1,0.5
862214779,gridcompare_block,gridcompare_trial,47,50,3834,nexus2_20_tw_-2.00.jpg,nexus2_23_tw_3.00.jpg,nexus2_1_tw_3.00.jpg,nexus2_14_tw_2.00.jpg,nexus2_5_tw_-3.00.jpg,nexus2_7_tw_1.00.jpg,nexus2_15_tw_-1.00.jpg,nexus2_10_tw_0.00.jpg,-2,3,3,2,-3,1,-1,0,1.5,-0.75,5.666666667,2.916666667,0,103,5.666666667,2.916666667,38,0,2.75,38,0,2.25
862214779,gridcompare_block,gridcompare_trial,48,50,2743,nexus2_2_tw_-2.00.jpg,nexus2_13_tw_0.00.jpg,nexus2_11_tw_-1.00.jpg,nexus2_20_tw_-3.00.jpg,nexus2_5_tw_2.00.jpg,nexus2_14_tw_1.00.jpg,nexus2_25_tw_-3.00.jpg,nexus2_17_tw_-1.00.jpg,-2,0,-1,-3,2,1,-3,-1,-1.5,-0.25,1.666666667,4.916666667,0,103,1.666666667,4.916666667,50,1,3.25,50,1,1.25
862214779,gridcompare_block,gridcompare_trial,49,50,1468,nexus2_16_tw_-1.00.jpg,nexus2_18_tw_1.00.jpg,nexus2_17_tw_-3.00.jpg,nexus2_3_tw_-2.00.jpg,nexus2_6_tw_2.00.jpg,nexus2_21_tw_3.00.jpg,nexus2_1_tw_2.00.jpg,nexus2_5_tw_1.00.jpg,-1,1,-3,-2,2,3,2,1,-1.25,2,2.916666667,0.666666667,0,103,2.916666667,0.666666667,38,0,2.25,50,1,3.25
862214779,gridcompare_block,gridcompare_trial,50,38,1731,nexus2_18_tw_3.00.jpg,nexus2_7_tw_-2.00.jpg,nexus2_8_tw_1.00.jpg,nexus2_2_tw_2.00.jpg,nexus2_12_tw_-3.00.jpg,nexus2_1_tw_1.00.jpg,nexus2_4_tw_-2.00.jpg,nexus2_15_tw_-2.00.jpg,3,-2,1,2,-3,1,-2,-2,1,-1.5,4.666666667,3,0,103,4.666666667,3,38,1,1.666666667,38,1,2.5
862214779,gridcompare_block,gridcompare_trial,51,50,2991,nexus2_25_tw_0.00.jpg,nexus2_6_tw_-3.00.jpg,nexus2_3_tw_-1.00.jpg,nexus2_8_tw_-3.00.jpg,nexus2_14_tw_-3.00.jpg,nexus2_13_tw_1.00.jpg,nexus2_5_tw_3.00.jpg,nexus2_16_tw_-3.00.jpg,0,-3,-1,-3,-3,1,3,-3,-1.75,-0.5,2.25,9,0,103,2.25,9,50,1,6.75,50,1,1.25
862214779,gridcompare_block,gridcompare_trial,52,38,1244,nexus2_14_tw_-1.00.jpg,nexus2_24_tw_2.00.jpg,nexus2_22_tw_0.00.jpg,nexus2_4_tw_-1.00.jpg,nexus2_5_tw_-2.00.jpg,nexus2_8_tw_-2.00.jpg,nexus2_19_tw_-3.00.jpg,nexus2_11_tw_-2.00.jpg,-1,2,0,-1,-2,-2,-3,-2,0,-2.25,2,0.25,0,103,2,0.25,38,1,1.75,38,1,2.25
862214779,gridcompare_block,gridcompare_trial,53,38,2211,nexus2_1_tw_2.00.jpg,nexus2_23_tw_-1.00.jpg,nexus2_16_tw_0.00.jpg,nexus2_8_tw_-1.00.jpg,nexus2_5_tw_0.00.jpg,nexus2_12_tw_-2.00.jpg,nexus2_7_tw_-1.00.jpg,nexus2_10_tw_-3.00.jpg,2,-1,0,-1,0,-2,-1,-3,0,-1.5,2,1.666666667,0,103,2,1.666666667,38,1,0.333333333,38,1,1.5
862214779,gridcompare_block,gridcompare_trial,54,38,4205,nexus2_17_tw_-2.00.jpg,nexus2_14_tw_-2.00.jpg,nexus2_12_tw_0.00.jpg,nexus2_2_tw_1.00.jpg,nexus2_22_tw_2.00.jpg,nexus2_16_tw_-2.00.jpg,nexus2_8_tw_3.00.jpg,nexus2_7_tw_-3.00.jpg,-2,-2,0,1,2,-2,3,-3,-0.75,0,2.25,8.666666667,0,103,2.25,8.666666667,50,0,6.416666667,50,0,0.75
862214779,gridcompare_block,gridcompare_trial,55,50,3596,nexus2_1_tw_-2.00.jpg,nexus2_4_tw_-3.00.jpg,nexus2_10_tw_3.00.jpg,nexus2_22_tw_1.00.jpg,nexus2_20_tw_-1.00.jpg,nexus2_5_tw_-3.00.jpg,nexus2_12_tw_1.00.jpg,nexus2_9_tw_-1.00.jpg,-2,-3,3,1,-1,-3,1,-1,-0.25,-1,7.583333333,2.666666667,0,103,7.583333333,2.666666667,38,0,4.916666667,38,0,0.75
862214779,gridcompare_block,gridcompare_trial,56,50,1730,nexus2_16_tw_1.00.jpg,nexus2_3_tw_-3.00.jpg,nexus2_2_tw_-1.00.jpg,nexus2_15_tw_-3.00.jpg,nexus2_21_tw_1.00.jpg,nexus2_8_tw_2.00.jpg,nexus2_12_tw_0.00.jpg,nexus2_9_tw_-3.00.jpg,1,-3,-1,-3,1,2,0,-3,-1.5,0,3.666666667,4.666666667,0,103,3.666666667,4.666666667,50,1,1,50,1,1.5
862214779,gridcompare_block,gridcompare_trial,57,38,1518,nexus2_5_tw_-1.00.jpg,nexus2_4_tw_-2.00.jpg,nexus2_8_tw_2.00.jpg,nexus2_12_tw_3.00.jpg,nexus2_21_tw_3.00.jpg,nexus2_23_tw_1.00.jpg,nexus2_17_tw_-3.00.jpg,nexus2_13_tw_-3.00.jpg,-1,-2,2,3,3,1,-3,-3,0.5,-0.5,5.666666667,9,0,103,5.666666667,9,50,0,3.333333333,38,1,1
862214779,gridcompare_block,gridcompare_trial,58,50,1574,nexus2_9_tw_3.00.jpg,nexus2_10_tw_1.00.jpg,nexus2_23_tw_-3.00.jpg,nexus2_2_tw_-3.00.jpg,nexus2_24_tw_-3.00.jpg,nexus2_21_tw_-1.00.jpg,nexus2_6_tw_-1.00.jpg,nexus2_14_tw_0.00.jpg,3,1,-3,-3,-3,-1,-1,0,-0.5,-1.25,9,1.583333333,0,103,9,1.583333333,38,0,7.416666667,38,0,0.75
862214779,gridcompare_block,gridcompare_trial,59,38,3214,nexus2_2_tw_-2.00.jpg,nexus2_3_tw_-1.00.jpg,nexus2_22_tw_-2.00.jpg,nexus2_1_tw_-1.00.jpg,nexus2_7_tw_2.00.jpg,nexus2_18_tw_-2.00.jpg,nexus2_24_tw_-1.00.jpg,nexus2_11_tw_0.00.jpg,-2,-1,-2,-1,2,-2,-1,0,-1.5,-0.25,0.333333333,2.916666667,0,103,0.333333333,2.916666667,50,0,2.583333333,50,0,1.25
